,timestamp,temp,target
0,2021-12-01 11:25:07,20.62,0
1,2021-12-01 11:35:26,20.69,0
2,2021-12-01 11:45:45,20.62,0
3,2021-12-01 11:56:04,20.69,0
4,2021-12-01 12:06:23,20.62,0
5,2021-12-01 12:16:42,20.69,0
6,2021-12-01 12:27:01,20.69,0
7,2021-12-01 12:37:20,20.69,0
8,2021-12-01 12:47:39,20.69,0
9,2021-12-01 12:57:58,20.62,0
10,2021-12-01 13:08:17,20.75,0
11,2021-12-01 13:18:37,20.75,0
12,2021-12-01 13:28:56,20.75,0
13,2021-12-01 13:39:15,20.75,0
14,2021-12-01 13:49:34,20.75,0
15,2021-12-01 13:59:53,20.81,0
16,2021-12-01 14:10:12,20.81,0
17,2021-12-01 14:20:31,20.88,0
18,2021-12-01 14:30:50,20.81,0
19,2021-12-01 14:41:10,20.81,0
20,2021-12-01 14:51:29,20.81,0
21,2021-12-01 15:01:48,20.88,0
22,2021-12-01 15:12:07,20.88,0
23,2021-12-01 15:22:26,20.94,0
24,2021-12-01 15:32:45,20.88,0
25,2021-12-01 15:43:04,20.94,0
26,2021-12-01 15:53:24,20.94,0
27,2021-12-01 16:03:43,21.0,0
28,2021-12-01 16:14:02,21.0,0
29,2021-12-01 16:24:21,21.0,0
30,2021-12-01 16:34:48,21.06,0
31,2021-12-01 16:45:07,21.12,0
32,2021-12-01 16:55:26,21.12,0
33,2021-12-01 17:05:45,21.19,0
34,2021-12-01 17:16:04,21.19,0
35,2021-12-01 17:26:23,21.25,0
36,2021-12-01 17:36:42,21.25,0
37,2021-12-01 17:47:01,21.25,0
38,2021-12-01 17:57:20,21.31,0
39,2021-12-01 18:07:39,21.31,0
40,2021-12-01 18:17:58,21.37,0
41,2021-12-01 18:28:17,21.37,0
42,2021-12-01 18:38:36,21.37,0
43,2021-12-01 18:48:55,21.37,0
44,2021-12-01 18:59:14,21.44,0
45,2021-12-01 19:09:33,21.37,0
46,2021-12-01 19:19:53,21.44,0
47,2021-12-01 19:30:12,21.37,0
48,2021-12-01 19:40:31,21.44,0
49,2021-12-01 19:50:50,21.44,0
50,2021-12-01 20:01:09,21.44,0
51,2021-12-01 20:11:28,21.44,0
52,2021-12-01 20:21:47,21.5,0
53,2021-12-01 20:32:06,21.5,0
54,2021-12-01 20:42:26,21.5,0
55,2021-12-01 20:52:45,21.56,0
56,2021-12-01 21:03:04,21.5,0
57,2021-12-01 21:13:23,21.5,0
58,2021-12-01 21:23:42,21.56,0
59,2021-12-01 21:34:01,21.5,0
60,2021-12-01 21:44:20,21.5,0
61,2021-12-01 21:54:39,21.5,0
62,2021-12-01 22:04:58,21.5,0
63,2021-12-01 22:15:17,21.5,0
64,2021-12-01 22:25:36,21.5,0
65,2021-12-01 22:35:55,21.5,0
66,2021-12-01 22:46:14,21.5,0
67,2021-12-01 22:56:33,21.5,0
68,2021-12-01 23:06:53,21.44,0
69,2021-12-01 23:27:21,21.5,0
70,2021-12-01 23:37:40,21.44,0
71,2021-12-01 23:47:59,21.44,0
72,2021-12-01 23:58:18,21.44,0
73,2021-12-02 00:08:37,21.44,0
74,2021-12-02 00:18:56,21.37,0
75,2021-12-02 00:29:15,21.44,0
76,2021-12-02 00:39:34,21.44,0
77,2021-12-02 00:49:53,21.44,0
78,2021-12-02 01:00:12,21.44,0
79,2021-12-02 01:10:31,21.37,0
80,2021-12-02 01:20:51,21.37,0
81,2021-12-02 01:31:10,21.31,0
82,2021-12-02 01:41:29,21.31,0
83,2021-12-02 01:51:48,21.25,0
84,2021-12-02 02:02:07,21.31,0
85,2021-12-02 02:12:26,21.31,0
86,2021-12-02 02:22:45,21.31,0
87,2021-12-02 02:33:04,21.31,0
88,2021-12-02 02:43:23,21.25,0
89,2021-12-02 02:53:42,21.25,0
90,2021-12-02 03:04:01,21.25,0
91,2021-12-02 03:14:20,21.25,0
92,2021-12-02 03:24:39,21.25,0
93,2021-12-02 03:34:59,21.25,0
94,2021-12-02 03:45:18,21.25,0
95,2021-12-02 03:55:37,21.19,0
96,2021-12-02 04:05:56,21.19,0
97,2021-12-02 04:16:15,21.19,0
98,2021-12-02 04:26:34,21.19,0
99,2021-12-02 04:36:53,21.19,0
100,2021-12-02 04:47:12,21.19,0
101,2021-12-02 04:57:31,21.19,0
102,2021-12-02 05:07:50,21.19,0
103,2021-12-02 05:18:11,21.12,0
104,2021-12-02 05:28:30,21.12,0
105,2021-12-02 05:38:49,21.19,0
106,2021-12-02 05:49:08,21.12,0
107,2021-12-02 05:59:27,21.12,0
108,2021-12-02 06:09:46,21.12,0
109,2021-12-02 06:20:05,21.12,0
110,2021-12-02 06:30:24,21.12,0
111,2021-12-02 06:40:43,21.12,0
112,2021-12-02 06:51:02,21.12,0
113,2021-12-02 07:01:21,21.12,0
114,2021-12-02 07:11:41,21.12,0
115,2021-12-02 07:22:00,21.12,0
116,2021-12-02 07:32:19,21.06,0
117,2021-12-02 07:42:38,21.12,0
118,2021-12-02 07:52:57,21.06,0
119,2021-12-02 08:03:16,21.06,0
120,2021-12-02 08:13:35,21.12,0
121,2021-12-02 08:23:54,21.12,0
122,2021-12-02 08:34:14,21.12,0
123,2021-12-02 08:44:33,21.06,0
124,2021-12-02 08:54:52,21.12,0
125,2021-12-02 09:05:11,21.12,0
126,2021-12-02 09:15:30,21.06,0
127,2021-12-02 09:25:49,21.12,0
128,2021-12-02 09:36:08,21.06,0
129,2021-12-02 09:46:27,21.12,0
130,2021-12-02 09:56:46,21.12,0
131,2021-12-02 10:07:05,21.19,0
132,2021-12-02 10:17:24,21.19,0
133,2021-12-02 10:27:43,21.19,0
134,2021-12-02 10:38:02,21.25,0
135,2021-12-02 10:48:21,21.25,0
136,2021-12-02 10:58:41,21.25,0
137,2021-12-02 11:09:00,21.31,0
138,2021-12-02 11:19:19,21.31,0
139,2021-12-02 11:29:38,21.25,0
140,2021-12-02 11:39:57,21.31,0
