,timestamp,temp,target
0,2022-03-14 03:47:47,26.75,0
1,2022-03-14 03:58:07,26.69,0
2,2022-03-14 04:08:26,26.69,0
3,2022-03-14 04:18:45,26.69,0
4,2022-03-14 04:29:04,26.75,0
5,2022-03-14 04:39:23,26.81,0
6,2022-03-14 04:49:42,26.69,0
7,2022-03-14 05:00:01,26.69,0
8,2022-03-14 05:10:20,26.56,0
9,2022-03-14 05:20:39,26.62,0
10,2022-03-14 05:30:58,26.56,0
11,2022-03-14 05:41:17,26.69,0
12,2022-03-14 05:51:36,26.62,0
13,2022-03-14 06:01:55,26.56,0
14,2022-03-14 06:12:14,26.56,0
15,2022-03-14 06:22:33,26.69,0
16,2022-03-14 06:32:53,26.62,0
17,2022-03-14 06:43:12,26.69,0
18,2022-03-14 06:53:31,26.69,0
19,2022-03-14 07:03:50,26.56,0
20,2022-03-14 07:14:09,26.56,0
21,2022-03-14 07:24:28,26.56,0
22,2022-03-14 07:34:47,26.56,0
23,2022-03-14 07:45:06,26.62,0
24,2022-03-14 07:55:25,26.56,0
25,2022-03-14 08:05:44,26.69,0
26,2022-03-14 08:16:03,26.69,0
27,2022-03-14 08:26:22,26.62,0
28,2022-03-14 08:36:41,26.69,0
29,2022-03-14 08:47:00,26.69,0
30,2022-03-14 08:57:19,26.75,0
31,2022-03-14 09:07:38,26.75,0
32,2022-03-14 09:17:58,26.69,0
33,2022-03-14 09:28:17,26.75,0
34,2022-03-14 09:38:36,26.75,0
35,2022-03-14 09:48:55,26.69,0
36,2022-03-14 09:59:14,26.69,0
37,2022-03-14 10:09:33,26.81,0
38,2022-03-14 10:19:52,26.87,0
39,2022-03-14 10:30:15,25.12,0
40,2022-03-14 10:40:34,23.94,0
41,2022-03-14 10:50:54,23.31,0
42,2022-03-14 11:01:13,23.31,1
43,2022-03-14 11:11:32,23.87,1
44,2022-03-14 11:21:51,24.37,1
45,2022-03-14 11:32:10,24.81,1
46,2022-03-14 11:42:29,25.12,1
47,2022-03-14 11:52:48,23.81,1
48,2022-03-14 12:03:08,23.06,1
49,2022-03-14 12:13:27,22.94,1
50,2022-03-14 12:23:46,23.25,1
51,2022-03-14 12:34:05,23.5,1
52,2022-03-14 12:44:24,23.75,1
53,2022-03-14 12:54:43,24.0,1
54,2022-03-14 13:05:03,24.12,1
55,2022-03-14 13:15:22,24.37,1
56,2022-03-14 13:25:41,24.5,1
57,2022-03-14 13:36:00,24.75,1
58,2022-03-14 13:46:19,24.94,1
59,2022-03-14 13:56:38,25.06,1
60,2022-03-14 14:06:57,25.12,1
61,2022-03-14 14:17:17,25.25,1
62,2022-03-14 14:27:37,25.37,1
63,2022-03-14 14:37:56,25.56,0
64,2022-03-14 14:48:15,25.44,0
65,2022-03-14 14:58:34,25.25,0
66,2022-03-14 15:08:53,24.75,0
67,2022-03-14 15:19:12,24.31,0
68,2022-03-14 15:29:31,24.06,1
69,2022-03-14 15:39:51,23.75,1
70,2022-03-14 15:50:10,23.62,1
71,2022-03-14 16:00:29,23.81,1
72,2022-03-14 16:10:48,24.0,0
73,2022-03-14 16:21:07,24.06,0
74,2022-03-14 16:31:26,24.12,0
75,2022-03-14 16:41:45,24.12,0
76,2022-03-14 16:52:04,23.75,0
77,2022-03-14 17:02:23,23.44,0
