,timestamp,temp,target
0,2021-12-01 11:07:24,19.0,0
1,2021-12-01 11:17:43,18.81,0
2,2021-12-01 11:28:03,18.87,0
3,2021-12-01 11:38:22,18.87,0
4,2021-12-01 11:48:41,18.87,0
5,2021-12-01 11:59:00,18.94,0
6,2021-12-01 12:09:19,19.06,0
7,2021-12-01 12:19:38,19.12,0
8,2021-12-01 12:29:57,19.06,0
9,2021-12-01 12:40:16,19.0,0
10,2021-12-01 12:50:35,19.06,0
11,2021-12-01 13:00:54,19.06,0
12,2021-12-01 13:11:13,19.19,0
13,2021-12-01 13:21:33,19.19,0
14,2021-12-01 13:31:52,19.19,0
15,2021-12-01 13:42:13,19.19,0
16,2021-12-01 13:52:32,19.12,0
17,2021-12-01 14:02:52,19.25,0
18,2021-12-01 14:13:11,19.31,0
19,2021-12-01 14:23:30,19.25,0
20,2021-12-01 14:33:49,19.25,0
21,2021-12-01 14:44:08,19.37,0
22,2021-12-01 14:54:27,19.37,0
23,2021-12-01 15:04:46,19.44,0
24,2021-12-01 15:15:05,19.31,0
25,2021-12-01 15:25:24,19.31,0
26,2021-12-01 15:35:43,19.37,0
27,2021-12-01 15:46:02,19.37,0
28,2021-12-01 15:56:21,19.37,0
29,2021-12-01 16:06:40,19.44,0
30,2021-12-01 16:16:59,19.56,0
31,2021-12-01 16:27:18,19.62,0
32,2021-12-01 16:37:37,19.56,0
33,2021-12-01 16:47:56,19.56,0
34,2021-12-01 16:58:16,19.56,0
35,2021-12-01 17:08:35,19.56,0
36,2021-12-01 17:18:54,19.56,0
37,2021-12-01 17:29:13,19.56,0
38,2021-12-01 17:39:32,19.62,0
39,2021-12-01 17:49:51,19.62,0
40,2021-12-01 18:00:10,19.62,0
41,2021-12-01 18:10:29,19.62,0
42,2021-12-01 18:20:48,19.62,0
43,2021-12-01 18:31:07,19.56,0
44,2021-12-01 18:41:27,19.69,0
45,2021-12-01 18:51:46,19.62,0
46,2021-12-01 19:02:05,19.62,0
47,2021-12-01 19:12:24,19.62,0
48,2021-12-01 19:22:43,19.62,0
49,2021-12-01 19:33:02,19.62,0
50,2021-12-01 19:43:21,19.69,0
51,2021-12-01 19:53:40,19.75,0
52,2021-12-01 20:03:59,19.81,0
53,2021-12-01 20:14:18,19.62,0
54,2021-12-01 20:24:37,19.69,0
55,2021-12-01 20:34:57,19.62,0
56,2021-12-01 20:45:16,19.62,0
57,2021-12-01 20:55:35,19.62,0
58,2021-12-01 21:05:54,19.75,0
59,2021-12-01 21:16:16,19.75,0
60,2021-12-01 21:26:35,19.69,0
61,2021-12-01 21:36:54,19.62,0
62,2021-12-01 21:47:13,19.75,0
63,2021-12-01 21:57:32,19.75,0
64,2021-12-01 22:07:51,19.75,0
65,2021-12-01 22:18:10,19.69,0
66,2021-12-01 22:28:30,19.62,0
67,2021-12-01 22:38:50,19.5,0
68,2021-12-01 22:49:09,19.56,0
69,2021-12-01 22:59:28,19.5,0
70,2021-12-01 23:09:47,19.5,0
71,2021-12-01 23:20:06,19.56,0
72,2021-12-01 23:30:25,19.56,0
73,2021-12-01 23:40:44,19.5,0
74,2021-12-01 23:51:03,19.5,0
75,2021-12-02 00:01:22,19.62,0
76,2021-12-02 00:11:41,19.62,0
77,2021-12-02 00:22:00,19.62,0
78,2021-12-02 00:32:19,19.62,0
79,2021-12-02 00:42:39,19.5,0
80,2021-12-02 00:52:58,19.5,0
81,2021-12-02 01:03:17,19.56,0
82,2021-12-02 01:13:36,19.44,0
83,2021-12-02 01:23:55,19.5,0
84,2021-12-02 01:34:14,19.62,0
85,2021-12-02 01:44:33,19.56,0
86,2021-12-02 01:54:52,19.56,0
87,2021-12-02 02:05:11,19.56,0
88,2021-12-02 02:15:30,19.5,0
89,2021-12-02 02:25:49,19.44,0
90,2021-12-02 02:36:08,19.44,0
91,2021-12-02 02:46:27,19.44,0
92,2021-12-02 02:56:46,19.37,0
93,2021-12-02 03:07:05,19.37,0
94,2021-12-02 03:17:24,19.37,0
95,2021-12-02 03:27:44,19.37,0
96,2021-12-02 03:38:03,19.37,0
97,2021-12-02 03:48:22,19.37,0
98,2021-12-02 03:58:41,19.5,0
99,2021-12-02 04:09:00,19.5,0
100,2021-12-02 04:19:19,19.5,0
101,2021-12-02 04:29:38,19.5,0
102,2021-12-02 04:39:57,19.5,0
103,2021-12-02 04:50:16,19.5,0
104,2021-12-02 05:00:35,19.5,0
105,2021-12-02 05:10:54,19.5,0
106,2021-12-02 05:21:13,19.5,0
107,2021-12-02 05:31:32,19.5,0
108,2021-12-02 05:41:51,19.5,0
109,2021-12-02 05:52:10,19.5,0
110,2021-12-02 06:02:29,19.44,0
111,2021-12-02 06:12:49,19.44,0
112,2021-12-02 06:23:08,19.44,0
113,2021-12-02 06:33:27,19.44,0
114,2021-12-02 06:43:46,19.44,0
115,2021-12-02 06:54:05,19.37,0
116,2021-12-02 07:04:24,19.56,0
117,2021-12-02 07:14:43,19.56,0
118,2021-12-02 07:25:02,19.5,0
119,2021-12-02 07:35:21,19.56,0
120,2021-12-02 07:45:40,19.44,0
121,2021-12-02 07:55:59,19.5,0
122,2021-12-02 08:06:18,19.5,0
123,2021-12-02 08:16:37,19.5,0
124,2021-12-02 08:26:56,19.5,0
125,2021-12-02 08:37:15,19.56,0
126,2021-12-02 08:47:34,19.56,0
127,2021-12-02 08:57:53,19.44,0
128,2021-12-02 09:08:13,19.44,0
129,2021-12-02 09:18:32,19.44,0
130,2021-12-02 09:28:51,19.56,0
131,2021-12-02 09:39:10,19.56,0
132,2021-12-02 09:49:29,19.62,0
133,2021-12-02 09:59:48,19.5,0
134,2021-12-02 10:10:07,19.56,0
135,2021-12-02 10:20:26,19.5,0
136,2021-12-02 10:30:45,19.56,0
137,2021-12-02 10:41:04,19.69,0
138,2021-12-02 10:51:24,19.69,0
139,2021-12-02 11:01:43,19.62,0
140,2021-12-02 11:12:02,19.62,0
141,2021-12-02 11:22:21,19.56,0
142,2021-12-02 11:32:40,19.62,0
143,2021-12-02 11:42:59,19.62,0
144,2021-12-02 11:53:18,19.62,0
145,2021-12-02 12:03:37,19.62,0
146,2021-12-02 12:13:56,19.62,0
147,2021-12-02 12:24:15,19.62,0
148,2021-12-02 12:34:34,19.69,0
149,2021-12-02 12:44:53,19.69,0
150,2021-12-02 12:55:12,19.69,0
151,2021-12-02 13:05:31,19.75,0
152,2021-12-02 13:15:51,19.69,0
153,2021-12-02 13:26:10,19.69,0
154,2021-12-02 13:36:29,19.69,0
155,2021-12-02 13:46:48,19.75,0
156,2021-12-02 13:57:07,19.75,0
157,2021-12-02 14:07:26,19.69,0
158,2021-12-02 14:17:45,19.75,0
159,2021-12-02 14:28:04,19.75,0
160,2021-12-02 14:38:23,19.81,0
161,2021-12-02 14:48:42,19.75,0
162,2021-12-02 14:59:01,19.87,0
163,2021-12-02 15:09:21,19.75,0
164,2021-12-02 15:19:40,19.81,0
165,2021-12-02 15:29:59,19.75,0
166,2021-12-02 15:40:18,19.81,0
167,2021-12-02 15:50:37,19.75,0
168,2021-12-02 16:00:56,19.75,0
169,2021-12-02 16:11:15,19.87,0
170,2021-12-02 16:21:35,19.81,0
171,2021-12-02 16:31:54,19.94,0
172,2021-12-02 16:42:13,19.94,0
173,2021-12-02 16:52:32,19.81,0
174,2021-12-02 17:02:51,19.81,0
175,2021-12-02 17:13:10,19.81,0
